aValue,bValue,Rs,Xc,Species,Type,Condition,frequencykHz
157.1863895,35.85781186,164.4770221,34.72596297,Goat,Carcass,P,50
160.4847354,38.08674355,165.9533957,35.08003836,Goat,Carcass,P,50
169.4879371,35.62326855,167.789469,33.50437943,Goat,Carcass,P,50
145.2622523,31.25673557,143.611597,32.36438756,Goat,Carcass,P,50
169.9066941,39.04567575,166.2318945,40.82162532,Goat,Carcass,P,50
215.0817897,46.73441714,201.5309011,41.97787054,Goat,Carcass,P,50
174.0997115,35.53385975,177.2041414,34.65121541,Goat,Carcass,P,50
154.5370617,31.72232125,154.3397997,28.06542471,Goat,Carcass,P,50
178.5619431,40.62069508,178.4095845,36.3032261,Goat,Carcass,P,50
219.9154354,39.92824707,204.3584934,44.04140168,Goat,Carcass,P,50
191.3175853,51.36998469,227.0790906,51.61818725,Goat,Carcass,P,50
227.6142977,47.18760892,219.11376,46.33381305,Goat,Carcass,P,50
181.3901757,42.90976508,179.1392867,37.34839128,Goat,Carcass,P,50
147.3819453,32.84188015,152.1829662,32.18894494,Goat,Carcass,P,50
205.0039639,47.53261886,210.696012,47.22432284,Goat,Carcass,P,50
195.2064915,48.7073949,206.9430086,49.10547954,Goat,Carcass,P,50
136.5664212,24.82966627,143.9808049,30.71899739,Goat,Carcass,P,50
193.661348,45.69028151,225.8222742,48.15948877,Goat,Carcass,P,50
151.3263383,22.82967174,117.3775937,29.0752371,Goat,Carcass,P,50
204.5302457,45.89176772,215.833195,39.93194072,Goat,Carcass,P,50
383.8164767,83.87174888,356.8777937,81.69842125,Goat,Carcass,P,50
141.4485236,21.75750483,150.6615442,30.36090723,Goat,Carcass,P,50
178.6351303,37.37915193,165.385162,38.36625222,Goat,Carcass,P,50
159.1324233,29.44639912,160.8745362,33.94750882,Goat,Carcass,P,50
176.8113778,35.73359458,195.6850346,37.86463812,Goat,Carcass,P,50
177.165717,52.693191,185.5321681,52.91821741,Goat,Carcass,P,50
196.7008911,46.3124051,202.524816,44.95601943,Goat,Carcass,P,50
144.8854067,29.52076166,146.7886108,31.41391092,Goat,Carcass,P,50
188.0872495,35.93154984,184.1724082,34.54294605,Goat,Carcass,P,50
201.1542995,41.20265068,192.3334464,45.08482482,Goat,Carcass,P,50
184.0730903,37.99421635,190.8783138,43.22586476,Goat,Carcass,P,50
191.2993401,37.31383476,183.4743292,41.52901441,Goat,Carcass,P,50
169.137757,34.6674256,156.6087614,36.4557474,Goat,Carcass,P,50
154.7436696,40.73159766,172.0066754,40.13434528,Goat,Carcass,P,50
169.1879163,35.4155535,170.4311689,38.81068808,Goat,Carcass,P,50
199.0922573,43.37588657,219.3914095,45.18433059,Goat,Carcass,P,50
142.8491143,34.82111113,149.7570217,28.72287293,Goat,Carcass,P,50
209.371781,54.10575532,204.0713753,56.36837705,Goat,Carcass,P,50
188.2575155,39.34883174,182.0283972,41.94372055,Goat,Carcass,P,50
149.0466222,33.04432628,141.0122926,26.80518323,Goat,Carcass,P,50
165.8102548,42.45578099,167.6369933,39.93989685,Goat,Carcass,P,50
169.6291296,29.87373587,163.3319768,32.61730296,Goat,Carcass,P,50
92.29414049,50.31515742,81.49019041,51.81059744,Goat,Carcass,P,50
187.6111184,37.85014545,178.8301831,38.53488468,Goat,Carcass,P,50
147.8588064,30.96048335,160.4955427,28.29728238,Goat,Carcass,P,50
140.5808967,24.37084402,135.5793916,19.25734482,Goat,Carcass,P,50
161.110752,35.31861131,163.5457639,34.62827972,Goat,Carcass,P,50
144.9901552,28.16864612,143.5113616,29.96294994,Goat,Carcass,P,50
157.4981491,38.06050655,164.7972917,37.49827282,Goat,Carcass,P,50
126.4846529,31.49825269,140.1827283,28.77120369,Goat,Carcass,P,50
160.301431,35.40468625,147.2383284,33.93360542,Goat,Carcass,P,50
141.9646229,31.12260029,144.7117711,25.69379345,Goat,Carcass,P,50
179.3080923,40.75171791,177.4331826,37.0817735,Goat,Carcass,P,50
193.3818777,37.0389093,190.1011319,44.48509232,Goat,Carcass,P,50
229.6311493,48.9855318,208.2280149,44.36548424,Goat,Carcass,P,50
189.1490249,42.26873853,183.5546774,44.51485364,Goat,Carcass,P,50
159.0584613,34.38761638,164.0575254,36.91077567,Goat,Carcass,P,50
200.5675947,43.06311226,185.2426696,36.58016405,Goat,Carcass,P,50
203.8880385,42.4729982,192.6790226,41.49016303,Goat,Carcass,P,50
173.8748015,34.09267989,175.0180074,33.80003437,Goat,Carcass,P,50
211.1346533,49.98292148,211.3489553,41.21835986,Goat,Carcass,P,50
193.013744,47.04735274,180.6583753,47.74642371,Goat,Carcass,P,50
200.1093437,38.15645985,180.633837,35.58339562,Goat,Carcass,P,50
131.8593099,32.53836297,179.6817924,38.06731213,Goat,Carcass,P,50
144.2737251,26.48504775,180.8136992,28.54648644,Goat,Carcass,P,50
162.5380726,38.86380574,189.9524083,37.33182767,Goat,Carcass,P,50
144.7763343,28.84105163,149.5741245,27.98668078,Goat,Carcass,P,50
177.2704154,43.95777127,177.8440752,39.54138113,Goat,Carcass,P,50
168.2116324,43.1560148,191.2019636,39.70256584,Goat,Carcass,P,50
143.4266755,31.6041669,157.1828843,38.1213656,Goat,Carcass,P,50
170.1296156,44.07219928,155.7856022,40.76632581,Goat,Carcass,P,50
177.7565248,31.79480899,188.5785919,36.53404105,Goat,Carcass,P,50
158.4917645,30.09289992,148.9522652,34.44568341,Goat,Carcass,P,50
191.89087,52.4029208,189.1890667,49.627942,Goat,Carcass,P,50
180.8812171,47.54572977,194.0369224,52.44693426,Goat,Carcass,P,50
215.7478482,45.15701074,206.2174365,44.16286177,Goat,Carcass,P,50
199.2877098,55.0800023,185.079455,48.98577354,Goat,Carcass,P,50
189.5537666,40.45230578,195.4284854,46.89139467,Goat,Carcass,P,50
167.3348991,35.03469307,150.8076669,33.17439467,Goat,Carcass,P,50
163.6946405,32.47432668,168.3426291,29.21724829,Goat,Carcass,P,50
205.1103661,38.66940794,179.2483576,39.96329168,Goat,Carcass,P,50
155.0126913,33.02145771,155.5972278,37.89876104,Goat,Carcass,P,50
209.3106245,42.34547807,194.6381332,39.65428747,Goat,Carcass,P,50
151.3266129,31.85005625,158.6219935,31.89431938,Goat,Carcass,P,50
140.0840266,23.11924684,150.1450077,30.78928257,Goat,Carcass,P,50
173.9781181,39.15714314,190.7952303,36.12727449,Goat,Carcass,P,50
119.4046585,55.4419179,103.8373506,55.02111548,Goat,Carcass,P,50
152.0962455,25.51138024,146.0761641,26.10462243,Goat,Carcass,P,50
187.9831144,44.88707564,199.5349797,38.54181939,Goat,Carcass,P,50
156.0924834,37.36531616,180.41328,38.86062393,Goat,Carcass,P,50
168.7991613,52.81143936,185.2736388,54.7483804,Goat,Carcass,P,50
175.8645811,41.31328189,174.2641158,40.97369734,Goat,Carcass,P,50
194.4269367,43.98008613,231.0091286,41.79208702,Goat,Carcass,P,50
155.922045,38.42541995,197.1436408,43.1403079,Goat,Carcass,P,50
180.5441802,42.53447904,177.676606,35.94989687,Goat,Carcass,P,50
167.2157995,36.04880772,149.7952753,37.02024033,Goat,Carcass,P,50
157.0273747,30.80567406,128.8270605,25.9081205,Goat,Carcass,P,50
186.3746127,38.29101694,184.2042229,37.99939214,Goat,Carcass,P,50
195.7396838,40.42249788,194.7778693,41.28615054,Goat,Carcass,P,50
161.3627691,37.02448107,158.374112,43.53600509,Goat,Carcass,P,50
141.4828046,35.05760037,154.0786752,31.96907517,Goat,Carcass,P,50
181.8873613,43.30351677,177.8968733,38.14837216,Goat,Carcass,P,50
151.3544197,31.62745853,145.2645211,31.34132552,Goat,Carcass,P,50
159.3413105,30.53272487,134.3101936,35.56334742,Goat,Carcass,P,50
178.0990838,38.70312739,161.9214264,36.4963269,Goat,Carcass,P,50
138.728898,31.92116428,134.892812,32.89557357,Goat,Carcass,P,50
152.6973969,33.98764706,129.8752781,29.78011402,Goat,Carcass,P,50
176.4569083,40.82137266,182.351766,39.11583322,Goat,Carcass,P,50
163.0040734,40.57388112,170.7090468,42.31807446,Goat,Carcass,P,50
205.922415,50.36308238,192.0125706,56.40276488,Goat,Carcass,P,50
169.5590386,31.70957477,165.8198393,28.65004228,Goat,Carcass,P,50
154.8254029,37.39724084,168.4531655,35.82656819,Goat,Carcass,P,50
145.5590392,33.52223858,156.3889863,35.38045203,Goat,Carcass,P,50
183.553095,44.20509252,194.0635112,47.280252,Goat,Carcass,P,50
94.94465411,50.23866743,68.72965904,56.61971901,Goat,Carcass,P,50
212.6046801,44.02938058,209.7429325,43.43202194,Goat,Carcass,P,50
152.0533293,32.65920628,169.5519533,36.49469602,Goat,Carcass,P,50
166.2510469,31.65989502,150.8072652,32.95218691,Goat,Carcass,P,50
203.1629752,41.23362801,197.3157449,40.09901644,Goat,Carcass,P,50
153.4131217,31.45684915,169.8750529,35.73245405,Goat,Carcass,P,50
354.4916326,86.12269316,353.628097,88.97795037,Goat,Carcass,P,50
155.7915362,34.69255342,132.4439169,34.84933226,Goat,Carcass,P,50
157.0885978,30.51772174,159.0623766,29.93773924,Goat,Carcass,P,50
172.8671683,28.17250648,167.1993638,33.71231346,Goat,Carcass,P,50
155.8267165,38.38208498,146.2193126,31.27911661,Goat,Carcass,P,50
159.6031948,38.70804654,164.7583329,41.43088393,Goat,Carcass,P,50
161.7307628,37.32029673,161.395492,31.09225791,Goat,Carcass,P,50
207.7634889,39.86993585,223.6979187,45.19497622,Goat,Carcass,P,50
179.2439658,38.34081599,164.3756518,36.67519479,Goat,Carcass,P,50
128.7341426,37.12085941,146.9898497,30.94266833,Goat,Carcass,P,50
104.1635973,50.25219754,85.9606683,50.5693494,Goat,Carcass,P,50
195.6202766,40.67071787,193.2048112,36.53775837,Goat,Carcass,P,50
176.5690417,34.95213083,162.537994,36.35624773,Goat,Carcass,P,50
167.3940215,41.93391252,191.5141948,41.04490833,Goat,Carcass,P,50
198.4545199,39.9585951,173.2873502,39.52548697,Goat,Carcass,P,50
161.8375259,37.02211475,175.4988793,38.8512498,Goat,Carcass,P,50
136.126896,34.33282894,133.8861075,31.01669535,Goat,Carcass,P,50
149.5486068,35.73768961,157.1921802,31.91123929,Goat,Carcass,P,50
174.6185056,49.29244227,209.8729934,53.35534794,Goat,Carcass,P,50
158.3010969,30.43356304,156.0704305,27.41027052,Goat,Carcass,P,50
167.7329357,32.43074775,132.8981777,34.2739872,Goat,Carcass,P,50
179.7788825,37.80710466,186.2075638,39.51147119,Goat,Carcass,P,50
160.6469289,31.17617928,142.267582,35.04921519,Goat,Carcass,P,50
128.5037384,36.01001162,145.6834609,33.97506131,Goat,Carcass,P,50
153.4351553,31.55645776,166.7200637,37.41516228,Goat,Carcass,P,50
74.89572351,54.34863403,91.67947478,51.97820799,Goat,Carcass,P,50
161.2531652,35.90694505,158.1410555,30.57320349,Goat,Carcass,P,50
164.0747792,40.18617441,164.5007155,37.49741677,Goat,Carcass,P,50
167.1437016,37.30955458,164.8083021,36.63171098,Goat,Carcass,P,50
203.8357378,43.63700191,183.6682671,39.98141625,Goat,Carcass,P,50
161.918251,34.85252609,138.0693257,34.10810152,Goat,Carcass,P,50
152.8574085,30.73300993,132.9147778,31.5507499,Goat,Carcass,P,50
155.2110893,29.32504768,167.3631846,31.82314584,Goat,Carcass,P,50
157.1988108,35.7353525,146.5285669,41.93582802,Goat,Carcass,P,50
28.92412842,7.103208321,26.20234133,0.016642586,Goat,Carcass,P,50
152.0048726,31.71061116,145.5369712,29.99120183,Goat,Carcass,P,50
156.7299823,37.41635775,158.8430202,35.05231604,Goat,Carcass,P,50
161.6116246,30.57017793,147.2474829,32.25784916,Goat,Carcass,P,50
136.7358642,36.42543203,163.4293178,36.91764383,Goat,Carcass,P,50
201.9752064,44.39193513,196.5233885,45.23899539,Goat,Carcass,P,50
212.0744275,46.63127575,176.1468021,48.40464036,Goat,Carcass,P,50
192.8063463,39.9027779,177.9496485,38.33072051,Goat,Carcass,P,50
149.8068239,31.07198289,154.8557204,29.20924396,Goat,Carcass,P,50
158.8154346,36.41886688,157.9780484,39.63315197,Goat,Carcass,P,50
197.3882733,39.99173462,192.7019671,41.35357818,Goat,Carcass,P,50
168.5031062,36.48089493,149.9249134,34.73762936,Goat,Carcass,P,50
186.6940484,38.82811833,166.2887609,32.50491708,Goat,Carcass,P,50
146.488323,31.4408985,150.4913529,33.38456183,Goat,Carcass,P,50
213.4059789,46.91152151,213.0529154,43.24222658,Goat,Carcass,P,50
197.7677134,48.05600818,211.5251478,49.35607114,Goat,Carcass,P,50
152.7480594,40.92727955,156.2450648,38.657166,Goat,Carcass,P,50
169.6171986,34.62057983,177.0825791,34.01086192,Goat,Carcass,P,50
176.7907922,41.72935809,168.5115209,44.03382763,Goat,Carcass,P,50
153.1245155,35.55987243,150.6903669,32.87225309,Goat,Carcass,P,50
182.3993896,44.39428682,178.3977787,42.05367694,Goat,Carcass,P,50
162.8422712,30.08259593,154.9944668,28.62524236,Goat,Carcass,P,50
158.7775424,24.75787968,140.8600908,27.82313127,Goat,Carcass,P,50
190.8433402,42.83373482,168.7896137,42.63024816,Goat,Carcass,P,50
204.5050034,56.04620555,186.4177246,52.86434792,Goat,Carcass,P,50
177.1529446,38.9280146,159.5221904,40.39165151,Goat,Carcass,P,50
165.750761,37.42767476,162.3054441,38.48836258,Goat,Carcass,P,50
204.1160915,39.86302739,204.3633665,43.20238232,Goat,Carcass,P,50
148.590167,37.87060182,183.1637951,39.82340367,Goat,Carcass,P,50
159.7437614,37.73186213,173.6334993,34.88567082,Goat,Carcass,P,50
156.3110337,30.21295807,162.6179424,33.8665842,Goat,Carcass,P,50
167.0272275,40.21824573,170.9008906,40.57186897,Goat,Carcass,P,50
162.9661161,39.93692465,152.3324658,31.20630855,Goat,Carcass,P,50
186.8095757,41.53534803,186.0022053,38.89407176,Goat,Carcass,P,50
139.8541448,27.41799116,142.746559,32.55299536,Goat,Carcass,P,50
173.6056159,42.00299798,178.5862801,41.46690588,Goat,Carcass,P,50
204.4345207,45.91700187,203.7605903,46.90972277,Goat,Carcass,P,50
169.7413085,35.97616109,156.0213936,35.22043409,Goat,Carcass,P,50
67.80531652,57.55584562,89.31412738,50.52515787,Goat,Carcass,P,50
200.1279431,40.98449432,196.9683807,45.67320448,Goat,Carcass,P,50
165.9038725,32.55347151,150.4580044,37.78085176,Goat,Carcass,P,50
131.5382772,28.71746165,147.8743752,25.27425783,Goat,Carcass,P,50
203.1302285,43.57913838,180.438814,42.91302619,Goat,Carcass,P,50
187.9066846,42.0573011,188.8252668,39.93071836,Goat,Carcass,P,50
150.6250553,30.96485531,130.9922481,31.42867873,Goat,Carcass,P,50
24.26432908,0,19.86045819,0,Goat,Carcass,P,50
165.8722652,25.17355176,146.6118503,26.80126073,Goat,Carcass,P,50
173.9163977,37.61463781,184.2633061,42.64768118,Goat,Carcass,P,50
195.9345118,40.25088368,174.0296657,40.43124537,Goat,Carcass,P,50
187.9618028,44.49969203,179.2322211,38.39429144,Goat,Carcass,P,50
153.2874475,32.77308454,169.1903318,31.93502555,Goat,Carcass,P,50
195.0060061,34.63958898,206.6876072,41.68059279,Goat,Carcass,P,50
167.8598949,39.88341853,168.7217315,39.57341153,Goat,Carcass,P,50
180.6505438,45.53657939,195.0035353,40.03075311,Goat,Carcass,P,50
158.4490305,26.30196116,156.1556812,27.79839278,Goat,Carcass,P,50
202.7154023,53.95612844,190.7286832,51.11088806,Goat,Carcass,P,50
183.4705641,51.46908011,196.4360751,56.17261494,Goat,Carcass,P,50
139.094198,31.51743529,144.7727446,31.82740328,Goat,Carcass,P,50
149.2236557,39.66134745,177.7932851,36.98012393,Goat,Carcass,P,50
166.4866701,42.14342298,176.2069256,39.70102533,Goat,Carcass,P,50
165.6816917,53.60089238,194.69206,50.06204966,Goat,Carcass,P,50
227.4974205,49.37813854,224.1451919,45.36102388,Goat,Carcass,P,50
142.1823631,30.44858502,153.8406984,29.99561225,Goat,Carcass,P,50
163.7580317,31.783679,163.1977048,30.30690951,Goat,Carcass,P,50
165.9751922,39.09712927,172.0519977,33.90317912,Goat,Carcass,P,50
156.9206261,34.23398479,149.8527681,30.85355727,Goat,Carcass,P,50
175.050132,34.94833669,172.4608616,34.10677142,Goat,Carcass,P,50
165.8284515,35.41896149,164.5082501,34.52720749,Goat,Carcass,P,50
201.3135366,40.10660854,188.9442607,38.30301997,Goat,Carcass,P,50
141.5670451,31.30823043,160.8801285,25.18576729,Goat,Carcass,P,50
158.242262,36.34256475,167.1722075,36.56405027,Goat,Carcass,P,50
148.4129453,29.05908521,136.5520401,31.5294111,Goat,Carcass,P,50
135.8043641,30.60100847,136.2857727,26.64969721,Goat,Carcass,P,50
196.0466674,45.34777431,189.012012,46.36588026,Goat,Carcass,P,50
159.540537,32.5929934,166.3653172,28.71640844,Goat,Carcass,P,50
195.8623828,51.38963768,193.262809,50.42152257,Goat,Carcass,P,50
149.0432069,26.86143646,156.2237749,33.07332112,Goat,Carcass,P,50
94.33003155,50.92342275,93.56566889,57.17275219,Goat,Carcass,P,50
170.5004506,28.8864397,153.1046381,31.54417526,Goat,Carcass,P,50
143.0528911,27.98909023,160.8784556,35.13352638,Goat,Carcass,P,50
153.9924859,33.70458489,159.2574734,41.26761512,Goat,Carcass,P,50
36.49838888,0.41071317,47.37750372,1.229203094,Goat,Carcass,P,50
167.6158124,34.48731281,172.3460307,34.31207849,Goat,Carcass,P,50
163.7783836,33.42518386,146.9040499,35.42208875,Goat,Carcass,P,50
170.9766055,36.57581969,167.5774943,30.89031626,Goat,Carcass,P,50
187.696407,49.66655699,181.8937775,49.73981353,Goat,Carcass,P,50
204.0069973,39.83734115,183.636761,39.72552035,Goat,Carcass,P,50
150.9159346,36.93261794,168.5276912,39.26000854,Goat,Carcass,P,50
173.6140736,37.3947649,181.7694085,40.57127581,Goat,Carcass,P,50
140.0066435,26.89733159,145.8332792,23.1500998,Goat,Carcass,P,50
146.675445,28.30522039,168.5128758,35.4984442,Goat,Carcass,P,50
148.2025901,37.06567941,158.8006109,35.25658503,Goat,Carcass,P,50
172.3033568,40.07386728,181.32412,39.54064023,Goat,Carcass,P,50
182.8805594,47.30662251,194.7905201,38.56536136,Goat,Carcass,P,50
185.592909,53.44827462,196.9670309,53.35164317,Goat,Carcass,P,50
161.3880663,33.80431335,149.5852174,31.7020416,Goat,Carcass,P,50
163.8280654,36.3880859,169.8770472,39.72132817,Goat,Carcass,P,50
215.1157915,47.31737532,209.6024638,42.00350923,Goat,Carcass,P,50
144.3847271,34.66908999,184.8971951,33.68748587,Goat,Carcass,P,50
167.3575912,39.94715151,173.4784611,38.31248568,Goat,Carcass,P,50
190.6966434,40.44854112,193.157987,41.868349,Goat,Carcass,P,50
207.6226213,42.36519947,215.4316665,42.08032281,Goat,Carcass,P,50
188.1869884,40.98401269,173.6203203,40.65825444,Goat,Carcass,P,50
158.510277,39.67226467,180.9353782,40.46975884,Goat,Carcass,P,50
138.7429394,28.41275027,154.9835298,33.04732302,Goat,Carcass,P,50
150.1571375,28.53596374,148.5998628,29.23993097,Goat,Carcass,P,50
148.6669001,30.26965489,146.9199189,33.63008513,Goat,Carcass,P,50
197.4585645,36.89864165,189.9075134,37.73983163,Goat,Carcass,P,50
187.7669869,41.98627365,195.2873408,38.65350229,Goat,Carcass,P,50
164.9928975,42.53522642,177.8971581,45.16365478,Goat,Carcass,P,50
146.5983743,34.55098969,157.0963234,33.54720766,Goat,Carcass,P,50
141.067583,26.44790385,134.8533114,24.36794204,Goat,Carcass,P,50
169.2942423,37.18808292,169.8967555,33.99986498,Goat,Carcass,P,50
177.2521803,40.89505808,182.8632753,43.1385965,Goat,Carcass,P,50
194.3319847,33.41732893,189.120012,38.29621162,Goat,Carcass,P,50
161.1736938,34.27225844,152.2542503,32.98862991,Goat,Carcass,P,50
176.0678766,38.7432354,179.6746706,35.42847686,Goat,Carcass,P,50
140.0513627,34.73971582,157.9503135,32.41279416,Goat,Carcass,P,50
216.6055208,47.54876162,186.8478689,54.61328311,Goat,Carcass,P,50
142.1583295,34.35839443,171.313902,27.9205951,Goat,Carcass,P,50
197.6854199,37.21211274,190.9989873,36.74416056,Goat,Carcass,P,50
132.6914326,29.28405607,138.7770491,29.74857113,Goat,Carcass,P,50
211.5546892,50.24270996,211.2611972,47.5102099,Goat,Carcass,P,50
149.3237275,25.29116946,170.720098,26.68519279,Goat,Carcass,P,50
151.615804,26.5466251,153.3549673,27.9355543,Goat,Carcass,P,50
163.9901784,30.96843266,155.7126636,29.72611928,Goat,Carcass,P,50
131.7334473,31.9275873,155.53774,36.46407454,Goat,Carcass,P,50
189.6540446,32.25486586,176.3929303,43.10467691,Goat,Carcass,P,50
150.5697997,30.41648396,155.8830992,33.95224271,Goat,Carcass,P,50
149.251066,32.69995661,157.8882561,37.4196671,Goat,Carcass,P,50
140.5260195,33.49491362,159.7729263,30.99688522,Goat,Carcass,P,50
223.914276,45.43771657,211.3742896,47.99689451,Goat,Carcass,P,50
171.5042975,39.60550105,166.741537,40.25941533,Goat,Carcass,P,50
146.9785128,26.98230246,164.0965331,33.86184005,Goat,Carcass,P,50
192.4353233,36.85826567,199.7516018,35.04035353,Goat,Carcass,P,50
184.0652549,53.78460594,197.9349633,51.21754338,Goat,Carcass,P,50
214.6623834,41.5939424,214.119092,43.40026496,Goat,Carcass,P,50
209.4853173,43.11614807,204.1715366,44.5282829,Goat,Carcass,P,50
165.2577667,34.32173659,164.570622,40.81303201,Goat,Carcass,P,50
188.5031465,42.54003421,174.8765058,40.3556011,Goat,Carcass,P,50
134.0891898,27.90935872,146.088264,31.22075911,Goat,Carcass,P,50
167.3018228,38.3936653,172.810618,37.99778486,Goat,Carcass,P,50
176.5530852,31.81188034,161.7862454,33.5550754,Goat,Carcass,P,50
124.2871877,23.18506819,147.0802642,25.20937857,Goat,Carcass,P,50
168.546413,40.16524657,164.9556384,43.01287251,Goat,Carcass,P,50
163.4302828,35.93668026,169.4989068,38.52526385,Goat,Carcass,P,50
202.7880195,45.98923097,227.9787096,47.39982102,Goat,Carcass,P,50
156.9520671,41.00996886,163.1860936,37.30471751,Goat,Carcass,P,50
157.6707546,32.67875303,140.8705002,30.68202181,Goat,Carcass,P,50
150.7780769,36.91189246,177.2547643,33.3936709,Goat,Carcass,P,50
170.5367357,43.08918127,195.6366261,38.93348974,Goat,Carcass,P,50
94.21679814,54.87134811,101.3850138,50.2786153,Goat,Carcass,P,50
155.5161032,38.89048743,154.3066511,37.53158287,Goat,Carcass,P,50
166.8771716,33.54683377,173.2081701,36.96792141,Goat,Carcass,P,50
187.6420733,39.75251282,171.7041755,40.94300845,Goat,Carcass,P,50
209.1845169,39.60103164,203.0086436,41.62492537,Goat,Carcass,P,50
137.0487783,35.01275746,147.4110654,29.75278883,Goat,Carcass,P,50
160.6189676,28.27252643,148.8419915,26.30443128,Goat,Carcass,P,50
169.9314088,29.8007238,141.5851854,32.40482403,Goat,Carcass,P,50
183.2118016,39.65334558,172.8279779,42.14162437,Goat,Carcass,P,50
169.0630259,38.5044002,179.7800249,40.80047901,Goat,Carcass,P,50
160.9565093,27.05048986,144.7302732,32.38666809,Goat,Carcass,P,50
172.8062541,40.15203615,161.9396552,34.5754868,Goat,Carcass,P,50
196.4585058,42.38686077,192.0824095,40.615252,Goat,Carcass,P,50
145.7719293,35.92291297,167.0308022,34.92647657,Goat,Carcass,P,50
144.2020806,29.59561384,152.6848445,32.09974187,Goat,Carcass,P,50
148.4775798,29.40770727,147.0594208,35.29923745,Goat,Carcass,P,50
197.8149955,43.37681194,176.4689864,43.72476631,Goat,Carcass,P,50
197.9738279,49.31618653,206.9391267,49.15498755,Goat,Carcass,P,50
160.6124278,28.72761195,138.2890507,27.69042791,Goat,Carcass,P,50
137.9525329,36.21290256,158.9152549,31.55694993,Goat,Carcass,P,50
176.3146285,34.40332158,157.6911449,34.89905334,Goat,Carcass,P,50
152.847333,30.7280294,137.1368086,29.50103787,Goat,Carcass,P,50
168.0563605,31.44291368,137.8510148,32.21684483,Goat,Carcass,P,50
154.4780833,34.14787736,159.3441414,30.27903131,Goat,Carcass,P,50
207.9036764,42.18477448,216.9281994,41.87499169,Goat,Carcass,P,50
28.98929451,1.473048373,0.121659124,0,Goat,Carcass,P,50
188.9096353,42.66963462,192.501643,39.72736267,Goat,Carcass,P,50
197.1602001,49.42723602,211.8599089,49.2613119,Goat,Carcass,P,50
142.2364325,35.65061767,158.5393522,37.26605975,Goat,Carcass,P,50
149.6941952,37.58836462,154.1940077,40.6224198,Goat,Carcass,P,50
165.5483635,37.04676467,169.9856912,35.49223137,Goat,Carcass,P,50
183.7775834,37.12874124,185.2761971,35.24980845,Goat,Carcass,P,50
152.1673812,27.70233861,139.4370037,30.91731117,Goat,Carcass,P,50
159.0442637,32.396786,156.56723,35.59641988,Goat,Carcass,P,50
188.574567,42.00677063,183.2218488,43.52187836,Goat,Carcass,P,50
198.9849119,41.04073661,195.4370715,41.91455612,Goat,Carcass,P,50
162.9480662,38.48698719,183.0716116,38.20271345,Goat,Carcass,P,50
191.3193816,37.69137457,189.2594418,45.83443212,Goat,Carcass,P,50
188.9469072,33.55926849,185.951554,36.99318042,Goat,Carcass,P,50
161.4465739,24.76795499,164.1840969,28.9167426,Goat,Carcass,P,50
193.2211018,37.28899952,167.1640785,40.22276153,Goat,Carcass,P,50
202.858358,44.3698776,205.7022761,46.06637536,Goat,Carcass,P,50
190.2974253,38.00429792,189.0079913,38.18196398,Goat,Carcass,P,50
172.0205091,41.93188113,168.8885119,40.63747623,Goat,Carcass,P,50
151.8922623,28.73209826,160.0164281,26.65116372,Goat,Carcass,P,50
188.6671647,45.74246882,189.5982492,40.17473575,Goat,Carcass,P,50
167.7392449,35.05329865,165.5078718,36.00410004,Goat,Carcass,P,50
137.4814919,28.38648833,148.5398799,33.1794965,Goat,Carcass,P,50
211.5672187,37.90197983,199.0336314,43.69267521,Goat,Carcass,P,50
198.54341,48.41469829,198.9439028,55.9716712,Goat,Carcass,P,50
203.5495855,45.55386359,224.2828863,45.78335037,Goat,Carcass,P,50
159.9556877,33.33286891,156.8664396,29.51675486,Goat,Carcass,P,50
142.513983,31.40918886,163.8572344,28.63722833,Goat,Carcass,P,50
186.544078,51.48426858,211.0498046,51.27047222,Goat,Carcass,P,50
136.1873244,30.8143668,141.4930573,28.94685144,Goat,Carcass,P,50
195.2078952,38.41252127,182.8235636,46.298559,Goat,Carcass,P,50
220.3583689,49.89158029,195.9622676,51.16417788,Goat,Carcass,P,50
130.1747762,27.22616289,150.2603175,22.94947031,Goat,Carcass,P,50
153.4296218,34.13107002,158.8837732,34.9878765,Goat,Carcass,P,50
174.9387608,44.12912919,196.6252735,42.70634865,Goat,Carcass,P,50
134.1466784,35.84451405,165.0407872,34.70977611,Goat,Carcass,P,50
186.3486958,39.83339697,182.4781273,40.37668325,Goat,Carcass,P,50
190.6650712,38.18197045,181.2023371,40.17943562,Goat,Carcass,P,50
170.5134978,36.90712605,165.7913191,35.87668325,Goat,Carcass,P,50
145.0405948,29.83329403,150.1220478,27.63502215,Goat,Carcass,P,50
195.5751896,40.43850348,212.8584412,37.86320057,Goat,Carcass,P,50
163.8391349,37.13875633,165.7303014,39.92529028,Goat,Carcass,P,50
147.6120362,32.64023915,163.1185879,38.82732105,Goat,Carcass,P,50
158.2986107,30.27195286,151.4544407,29.00183561,Goat,Carcass,P,50
202.2710677,45.88968421,218.8582704,47.72789732,Goat,Carcass,P,50
138.6627385,35.6700025,148.8456307,34.0235183,Goat,Carcass,P,50
175.5642413,37.09433635,164.3635497,32.82120088,Goat,Carcass,P,50
186.0012076,33.48482202,158.6579974,42.53893694,Goat,Carcass,P,50
146.3521777,35.64202248,152.7638224,34.0713159,Goat,Carcass,P,50
145.5708016,30.49168962,150.073835,28.81977144,Goat,Carcass,P,50
